"Ársfjórðungur";"Sveitarfélag";"Kyn og ríkisfang";Mannfjöldi eftir sveitarfélögum, kyni, ríkisfangi og ársfjórðungum
"2017Á3";" Skaftárhreppur";"Karlar";290
"2017Á3";" Skaftárhreppur";"Konur";260
"2017Á3";" Skaftárhreppur";"Ísl. ríkisborgarar";430
"2017Á3";" Skaftárhreppur";"Erl. ríkisborgarar";120
"2017Á3";" Ásahreppur";"Alls";250
"2017Á3";" Ásahreppur";"Karlar";120
"2017Á3";" Ásahreppur";"Konur";120
"2017Á3";" Ásahreppur";"Ísl. ríkisborgarar";190
"2017Á3";" Ásahreppur";"Erl. ríkisborgarar";60
"2017Á3";" Rangárþing eystra";"Alls";1780
"2017Á3";" Rangárþing eystra";"Karlar";930
"2017Á3";" Rangárþing eystra";"Konur";860
"2017Á3";" Rangárþing eystra";"Ísl. ríkisborgarar";1490
"2017Á3";" Rangárþing eystra";"Erl. ríkisborgarar";290
"2017Á3";" Rangárþing ytra";"Alls";1590
"2017Á3";" Rangárþing ytra";"Karlar";790
"2017Á3";" Rangárþing ytra";"Konur";800
"2017Á3";" Rangárþing ytra";"Ísl. ríkisborgarar";1400
"2017Á3";" Rangárþing ytra";"Erl. ríkisborgarar";200
"2017Á3";" Hrunamannahreppur";"Alls";790
"2017Á3";" Hrunamannahreppur";"Karlar";420
"2017Á3";" Hrunamannahreppur";"Konur";370
"2017Á3";" Hrunamannahreppur";"Ísl. ríkisborgarar";630
"2017Á3";" Hrunamannahreppur";"Erl. ríkisborgarar";160
"2017Á3";" Hveragerðisbær";"Alls";2560
"2017Á3";" Hveragerðisbær";"Karlar";1290
"2017Á3";" Hveragerðisbær";"Konur";1270
"2017Á3";" Hveragerðisbær";"Ísl. ríkisborgarar";2440
"2017Á3";" Hveragerðisbær";"Erl. ríkisborgarar";120
"2017Á3";" Sveitarfélagið Ölfus";"Alls";2080
"2017Á3";" Sveitarfélagið Ölfus";"Karlar";1090
"2017Á3";" Sveitarfélagið Ölfus";"Konur";980
"2017Á3";" Sveitarfélagið Ölfus";"Ísl. ríkisborgarar";1750
"2017Á3";" Sveitarfélagið Ölfus";"Erl. ríkisborgarar";330
"2017Á3";" Grímsnes- og Grafningshreppur";"Alls";480
"2017Á3";" Grímsnes- og Grafningshreppur";"Karlar";260
"2017Á3";" Grímsnes- og Grafningshreppur";"Konur";220
"2017Á3";" Grímsnes- og Grafningshreppur";"Ísl. ríkisborgarar";410
"2017Á3";" Grímsnes- og Grafningshreppur";"Erl. ríkisborgarar";70
"2017Á3";" Skeiða- og Gnúpverjahreppur";"Alls";650
"2017Á3";" Skeiða- og Gnúpverjahreppur";"Karlar";380
"2017Á3";" Skeiða- og Gnúpverjahreppur";"Konur";270
"2017Á3";" Skeiða- og Gnúpverjahreppur";"Ísl. ríkisborgarar";480
"2017Á3";" Skeiða- og Gnúpverjahreppur";"Erl. ríkisborgarar";170
"2017Á3";" Bláskógabyggð";"Alls";1110
"2017Á3";" Bláskógabyggð";"Karlar";570
"2017Á3";" Bláskógabyggð";"Konur";540
"2017Á3";" Bláskógabyggð";"Ísl. ríkisborgarar";850
"2017Á3";" Bláskógabyggð";"Erl. ríkisborgarar";260
"2017Á3";" Flóahreppur";"Alls";640
"2017Á3";" Flóahreppur";"Karlar";340
"2017Á3";" Flóahreppur";"Konur";300
"2017Á3";" Flóahreppur";"Ísl. ríkisborgarar";600
"2017Á3";" Flóahreppur";"Erl. ríkisborgarar";40
"2017Á4";"Alls";"Alls";348580
"2017Á4";"Alls";"Karlar";177680
"2017Á4";"Alls";"Konur";170910
"2017Á4";"Alls";"Ísl. ríkisborgarar";310640
"2017Á4";"Alls";"Erl. ríkisborgarar";37950
"2017Á4";"Höfuðborgarsvæðið";"Alls";222590
"2017Á4";"Höfuðborgarsvæðið";"Karlar";112260
"2017Á4";"Höfuðborgarsvæðið";"Konur";110330
"2017Á4";"Höfuðborgarsvæðið";"Ísl. ríkisborgarar";199390
"2017Á4";"Höfuðborgarsvæðið";"Erl. ríkisborgarar";23200
"2017Á4";" Reykjavíkurborg";"Alls";126100
"2017Á4";" Reykjavíkurborg";"Karlar";63710
"2017Á4";" Reykjavíkurborg";"Konur";62390
"2017Á4";" Reykjavíkurborg";"Ísl. ríkisborgarar";110460
"2017Á4";" Reykjavíkurborg";"Erl. ríkisborgarar";15640
"2017Á4";" Kópavogsbær";"Alls";35980
"2017Á4";" Kópavogsbær";"Karlar";18160
"2017Á4";" Kópavogsbær";"Konur";17820
"2017Á4";" Kópavogsbær";"Ísl. ríkisborgarar";32890
"2017Á4";" Kópavogsbær";"Erl. ríkisborgarar";3090
"2017Á4";" Seltjarnarnesbær";"Alls";4590
"2017Á4";" Seltjarnarnesbær";"Karlar";2270
"2017Á4";" Seltjarnarnesbær";"Konur";2320
"2017Á4";" Seltjarnarnesbær";"Ísl. ríkisborgarar";4260
"2017Á4";" Seltjarnarnesbær";"Erl. ríkisborgarar";330
"2017Á4";" Garðabær";"Alls";15700
"2017Á4";" Garðabær";"Karlar";7780
"2017Á4";" Garðabær";"Konur";7920
"2017Á4";" Garðabær";"Ísl. ríkisborgarar";15060
"2017Á4";" Garðabær";"Erl. ríkisborgarar";640
"2017Á4";" Hafnarfjarðarkaupstaður";"Alls";29440
"2017Á4";" Hafnarfjarðarkaupstaður";"Karlar";14760
"2017Á4";" Hafnarfjarðarkaupstaður";"Konur";14680
"2017Á4";" Hafnarfjarðarkaupstaður";"Ísl. ríkisborgarar";26610
"2017Á4";" Hafnarfjarðarkaupstaður";"Erl. ríkisborgarar";2830
"2017Á4";" Sveitarfélagið Álftanes";"Alls";.
"2017Á4";" Sveitarfélagið Álftanes";"Karlar";.
"2017Á4";" Sveitarfélagið Álftanes";"Konur";.
"2017Á4";" Sveitarfélagið Álftanes";"Ísl. ríkisborgarar";.
"2017Á4";" Sveitarfélagið Álftanes";"Erl. ríkisborgarar";.
"2017Á4";" Mosfellsbær";"Alls";10560
"2017Á4";" Mosfellsbær";"Karlar";5460
"2017Á4";" Mosfellsbær";"Konur";5100
"2017Á4";" Mosfellsbær";"Ísl. ríkisborgarar";9910
"2017Á4";" Mosfellsbær";"Erl. ríkisborgarar";650
"2017Á4";" Kjósarhreppur";"Alls";220
"2017Á4";" Kjósarhreppur";"Karlar";120
"2017Á4";" Kjósarhreppur";"Konur";110
"2017Á4";" Kjósarhreppur";"Ísl. ríkisborgarar";210
"2017Á4";" Kjósarhreppur";"Erl. ríkisborgarar";10
"2017Á4";"Landsbyggðin";"Alls";126000
"2017Á4";"Landsbyggðin";"Karlar";65420
"2017Á4";"Landsbyggðin";"Konur";60570
"2017Á4";"Landsbyggðin";"Ísl. ríkisborgarar";111250
"2017Á4";"Landsbyggðin";"Erl. ríkisborgarar";14750
"2017Á4";" Reykjanesbær";"Alls";17810
"2017Á4";" Reykjanesbær";"Karlar";9460
"2017Á4";" Reykjanesbær";"Konur";8350
"2017Á4";" Reykjanesbær";"Ísl. ríkisborgarar";14160
"2017Á4";" Reykjanesbær";"Erl. ríkisborgarar";3650
"2017Á4";" Grindavíkurbær";"Alls";3330
"2017Á4";" Grindavíkurbær";"Karlar";1760
"2017Á4";" Grindavíkurbær";"Konur";1570
"2017Á4";" Grindavíkurbær";"Ísl. ríkisborgarar";2840
"2017Á4";" Grindavíkurbær";"Erl. ríkisborgarar";490
"2017Á4";" Sandgerðisbær";"Alls";1790
"2017Á4";" Sandgerðisbær";"Karlar";970
"2017Á4";" Sandgerðisbær";"Konur";820
"2017Á4";" Sandgerðisbær";"Ísl. ríkisborgarar";1450
"2017Á4";" Sandgerðisbær";"Erl. ríkisborgarar";340
"2017Á4";" Sveitarfélagið Garður";"Alls";1600
"2017Á4";" Sveitarfélagið Garður";"Karlar";860
"2017Á4";" Sveitarfélagið Garður";"Konur";740
"2017Á4";" Sveitarfélagið Garður";"Ísl. ríkisborgarar";1350
"2017Á4";" Sveitarfélagið Garður";"Erl. ríkisborgarar";250
"2017Á4";" Sveitarfélagið Vogar";"Alls";1270
"2017Á4";" Sveitarfélagið Vogar";"Karlar";670
"2017Á4";" Sveitarfélagið Vogar";"Konur";600
"2017Á4";" Sveitarfélagið Vogar";"Ísl. ríkisborgarar";1060
"2017Á4";" Sveitarfélagið Vogar";"Erl. ríkisborgarar";210
"2017Á4";" Suðurnesjabær";"Alls";.
"2017Á4";" Suðurnesjabær";"Karlar";.
"2017Á4";" Suðurnesjabær";"Konur";.
"2017Á4";" Suðurnesjabær";"Ísl. ríkisborgarar";.
"2017Á4";" Suðurnesjabær";"Erl. ríkisborgarar";.
"2017Á4";" Akraneskaupstaður";"Alls";7270
"2017Á4";" Akraneskaupstaður";"Karlar";3740
"2017Á4";" Akraneskaupstaður";"Konur";3530
"2017Á4";" Akraneskaupstaður";"Ísl. ríkisborgarar";6660
"2017Á4";" Akraneskaupstaður";"Erl. ríkisborgarar";610
"2017Á4";" Skorradalshreppur";"Alls";60
"2017Á4";" Skorradalshreppur";"Karlar";30
"2017Á4";" Skorradalshreppur";"Konur";25
"2017Á4";" Skorradalshreppur";"Ísl. ríkisborgarar";60
"2017Á4";" Skorradalshreppur";"Erl. ríkisborgarar";.
"2017Á4";" Hvalfjarðarsveit";"Alls";650
"2017Á4";" Hvalfjarðarsveit";"Karlar";330
"2017Á4";" Hvalfjarðarsveit";"Konur";320
"2017Á4";" Hvalfjarðarsveit";"Ísl. ríkisborgarar";620
"2017Á4";" Hvalfjarðarsveit";"Erl. ríkisborgarar";30
"2017Á4";" Borgarbyggð";"Alls";3740
"2017Á4";" Borgarbyggð";"Karlar";1980
"2017Á4";" Borgarbyggð";"Konur";1760
"2017Á4";" Borgarbyggð";"Ísl. ríkisborgarar";3340
"2017Á4";" Borgarbyggð";"Erl. ríkisborgarar";400
"2017Á4";" Grundarfjarðarbær";"Alls";880
"2017Á4";" Grundarfjarðarbær";"Karlar";450
"2017Á4";" Grundarfjarðarbær";"Konur";430
"2017Á4";" Grundarfjarðarbær";"Ísl. ríkisborgarar";700
"2017Á4";" Grundarfjarðarbær";"Erl. ríkisborgarar";180
"2017Á4";" Helgafellssveit";"Alls";60
"2017Á4";" Helgafellssveit";"Karlar";35
"2017Á4";" Helgafellssveit";"Konur";25
"2017Á4";" Helgafellssveit";"Ísl. ríkisborgarar";60
"2017Á4";" Helgafellssveit";"Erl. ríkisborgarar";5
"2017Á4";" Stykkishólmsbær";"Alls";1180
"2017Á4";" Stykkishólmsbær";"Karlar";600
"2017Á4";" Stykkishólmsbær";"Konur";580
"2017Á4";" Stykkishólmsbær";"Ísl. ríkisborgarar";1040
"2017Á4";" Stykkishólmsbær";"Erl. ríkisborgarar";140
"2017Á4";" Eyja- og Miklaholtshreppur";"Alls";130
"2017Á4";" Eyja- og Miklaholtshreppur";"Karlar";60
"2017Á4";" Eyja- og Miklaholtshreppur";"Konur";70
"2017Á4";" Eyja- og Miklaholtshreppur";"Ísl. ríkisborgarar";100
"2017Á4";" Eyja- og Miklaholtshreppur";"Erl. ríkisborgarar";25
"2017Á4";" Snæfellsbær";"Alls";1650
"2017Á4";" Snæfellsbær";"Karlar";850
"2017Á4";" Snæfellsbær";"Konur";800
"2017Á4";" Snæfellsbær";"Ísl. ríkisborgarar";1340
"2017Á4";" Snæfellsbær";"Erl. ríkisborgarar";310
"2017Á4";" Dalabyggð";"Alls";670
"2017Á4";" Dalabyggð";"Karlar";360
"2017Á4";" Dalabyggð";"Konur";310
"2017Á4";" Dalabyggð";"Ísl. ríkisborgarar";630
"2017Á4";" Dalabyggð";"Erl. ríkisborgarar";35
"2017Á4";" Bolungarvíkurkaupstaður";"Alls";950
"2017Á4";" Bolungarvíkurkaupstaður";"Karlar";500
"2017Á4";" Bolungarvíkurkaupstaður";"Konur";440
"2017Á4";" Bolungarvíkurkaupstaður";"Ísl. ríkisborgarar";770
"2017Á4";" Bolungarvíkurkaupstaður";"Erl. ríkisborgarar";170
"2017Á4";" Ísafjarðarbær";"Alls";3710
"2017Á4";" Ísafjarðarbær";"Karlar";1910
"2017Á4";" Ísafjarðarbær";"Konur";1800
"2017Á4";" Ísafjarðarbær";"Ísl. ríkisborgarar";3190
"2017Á4";" Ísafjarðarbær";"Erl. ríkisborgarar";520
"2017Á4";" Reykhólahreppur";"Alls";280
"2017Á4";" Reykhólahreppur";"Karlar";140
"2017Á4";" Reykhólahreppur";"Konur";130
"2017Á4";" Reykhólahreppur";"Ísl. ríkisborgarar";260
"2017Á4";" Reykhólahreppur";"Erl. ríkisborgarar";10
"2017Á4";" Tálknafjarðarhreppur";"Alls";240
"2017Á4";" Tálknafjarðarhreppur";"Karlar";140
"2017Á4";" Tálknafjarðarhreppur";"Konur";110
"2017Á4";" Tálknafjarðarhreppur";"Ísl. ríkisborgarar";190
"2017Á4";" Tálknafjarðarhreppur";"Erl. ríkisborgarar";50
"2017Á4";" Vesturbyggð";"Alls";1020
"2017Á4";" Vesturbyggð";"Karlar";540
"2017Á4";" Vesturbyggð";"Konur";490
"2017Á4";" Vesturbyggð";"Ísl. ríkisborgarar";860
"2017Á4";" Vesturbyggð";"Erl. ríkisborgarar";170
"2017Á4";" Súðavíkurhreppur";"Alls";190
"2017Á4";" Súðavíkurhreppur";"Karlar";110
"2017Á4";" Súðavíkurhreppur";"Konur";90
"2017Á4";" Súðavíkurhreppur";"Ísl. ríkisborgarar";160
"2017Á4";" Súðavíkurhreppur";"Erl. ríkisborgarar";40
"2017Á4";" Árneshreppur";"Alls";45
"2017Á4";" Árneshreppur";"Karlar";20
"2017Á4";" Árneshreppur";"Konur";25
"2017Á4";" Árneshreppur";"Ísl. ríkisborgarar";40
"2017Á4";" Árneshreppur";"Erl. ríkisborgarar";0
"2017Á4";" Kaldrananeshreppur";"Alls";110
"2017Á4";" Kaldrananeshreppur";"Karlar";50
"2017Á4";" Kaldrananeshreppur";"Konur";60
"2017Á4";" Kaldrananeshreppur";"Ísl. ríkisborgarar";100
"2017Á4";" Kaldrananeshreppur";"Erl. ríkisborgarar";15
"2017Á4";" Bæjarhreppur";"Alls";.
"2017Á4";" Bæjarhreppur";"Karlar";.
"2017Á4";" Bæjarhreppur";"Konur";.
"2017Á4";" Bæjarhreppur";"Ísl. ríkisborgarar";.
"2017Á4";" Bæjarhreppur";"Erl. ríkisborgarar";.
"2017Á4";" Strandabyggð";"Alls";450
"2017Á4";" Strandabyggð";"Karlar";240
"2017Á4";" Strandabyggð";"Konur";220
"2017Á4";" Strandabyggð";"Ísl. ríkisborgarar";440
"2017Á4";" Strandabyggð";"Erl. ríkisborgarar";10
"2017Á4";" Sveitarfélagið Skagafjörður";"Alls";3950
"2017Á4";" Sveitarfélagið Skagafjörður";"Karlar";1980
"2017Á4";" Sveitarfélagið Skagafjörður";"Konur";1970
"2017Á4";" Sveitarfélagið Skagafjörður";"Ísl. ríkisborgarar";3740
"2017Á4";" Sveitarfélagið Skagafjörður";"Erl. ríkisborgarar";210
"2017Á4";" Húnaþing vestra";"Alls";1190
"2017Á4";" Húnaþing vestra";"Karlar";580
"2017Á4";" Húnaþing vestra";"Konur";610
"2017Á4";" Húnaþing vestra";"Ísl. ríkisborgarar";1110
"2017Á4";" Húnaþing vestra";"Erl. ríkisborgarar";80
"2017Á4";" Blönduósbær";"Alls";890
"2017Á4";" Blönduósbær";"Karlar";460
"2017Á4";" Blönduósbær";"Konur";430
"2017Á4";" Blönduósbær";"Ísl. ríkisborgarar";800
"2017Á4";" Blönduósbær";"Erl. ríkisborgarar";90
"2017Á4";" Sveitarfélagið Skagaströnd";"Alls";480
"2017Á4";" Sveitarfélagið Skagaströnd";"Karlar";240
"2017Á4";" Sveitarfélagið Skagaströnd";"Konur";240
"2017Á4";" Sveitarfélagið Skagaströnd";"Ísl. ríkisborgarar";460
"2017Á4";" Sveitarfélagið Skagaströnd";"Erl. ríkisborgarar";20
"2017Á4";" Skagabyggð";"Alls";90
"2017Á4";" Skagabyggð";"Karlar";45
"2017Á4";" Skagabyggð";"Konur";45
"2017Á4";" Skagabyggð";"Ísl. ríkisborgarar";90
"2017Á4";" Skagabyggð";"Erl. ríkisborgarar";0
"2017Á4";" Húnavatnshreppur";"Alls";380
"2017Á4";" Húnavatnshreppur";"Karlar";200
"2017Á4";" Húnavatnshreppur";"Konur";180
"2017Á4";" Húnavatnshreppur";"Ísl. ríkisborgarar";370
"2017Á4";" Húnavatnshreppur";"Erl. ríkisborgarar";10
"2017Á4";" Akrahreppur";"Alls";190
"2017Á4";" Akrahreppur";"Karlar";90
"2017Á4";" Akrahreppur";"Konur";110
"2017Á4";" Akrahreppur";"Ísl. ríkisborgarar";180
"2017Á4";" Akrahreppur";"Erl. ríkisborgarar";15
"2017Á4";" Akureyrarbær";"Alls";18800
"2017Á4";" Akureyrarbær";"Karlar";9390
"2017Á4";" Akureyrarbær";"Konur";9410
"2017Á4";" Akureyrarbær";"Ísl. ríkisborgarar";18010
"2017Á4";" Akureyrarbær";"Erl. ríkisborgarar";790
"2017Á4";" Norðurþing";"Alls";3240
"2017Á4";" Norðurþing";"Karlar";1840
"2017Á4";" Norðurþing";"Konur";1400
"2017Á4";" Norðurþing";"Ísl. ríkisborgarar";2580
"2017Á4";" Norðurþing";"Erl. ríkisborgarar";660
"2017Á4";" Fjallabyggð";"Alls";2020
"2017Á4";" Fjallabyggð";"Karlar";1020
"2017Á4";" Fjallabyggð";"Konur";1000
"2017Á4";" Fjallabyggð";"Ísl. ríkisborgarar";1910
"2017Á4";" Fjallabyggð";"Erl. ríkisborgarar";110
"2017Á4";" Dalvíkurbyggð";"Alls";1880
"2017Á4";" Dalvíkurbyggð";"Karlar";970
"2017Á4";" Dalvíkurbyggð";"Konur";910
"2017Á4";" Dalvíkurbyggð";"Ísl. ríkisborgarar";1680
"2017Á4";" Dalvíkurbyggð";"Erl. ríkisborgarar";200
"2017Á4";" Arnarneshreppur";"Alls";.
"2017Á4";" Arnarneshreppur";"Karlar";.
"2017Á4";" Arnarneshreppur";"Konur";.
"2017Á4";" Arnarneshreppur";"Ísl. ríkisborgarar";.
"2017Á4";" Arnarneshreppur";"Erl. ríkisborgarar";.
"2017Á4";" Eyjafjarðarsveit";"Alls";1020
"2017Á4";" Eyjafjarðarsveit";"Karlar";510
"2017Á4";" Eyjafjarðarsveit";"Konur";510
"2017Á4";" Eyjafjarðarsveit";"Ísl. ríkisborgarar";970
"2017Á4";" Eyjafjarðarsveit";"Erl. ríkisborgarar";45
"2017Á4";" Hörgárbyggð";"Alls";.
"2017Á4";" Hörgárbyggð";"Karlar";.
"2017Á4";" Hörgárbyggð";"Konur";.
"2017Á4";" Hörgárbyggð";"Ísl. ríkisborgarar";.
"2017Á4";" Hörgárbyggð";"Erl. ríkisborgarar";.
"2017Á4";" Hörgársveit";"Alls";580
"2017Á4";" Hörgársveit";"Karlar";300
"2017Á4";" Hörgársveit";"Konur";280
"2017Á4";" Hörgársveit";"Ísl. ríkisborgarar";560
"2017Á4";" Hörgársveit";"Erl. ríkisborgarar";25
"2017Á4";" Svalbarðsstrandarhreppur";"Alls";480
"2017Á4";" Svalbarðsstrandarhreppur";"Karlar";280
"2017Á4";" Svalbarðsstrandarhreppur";"Konur";200
"2017Á4";" Svalbarðsstrandarhreppur";"Ísl. ríkisborgarar";380
"2017Á4";" Svalbarðsstrandarhreppur";"Erl. ríkisborgarar";110
"2017Á4";" Grýtubakkahreppur";"Alls";370
"2017Á4";" Grýtubakkahreppur";"Karlar";200
"2017Á4";" Grýtubakkahreppur";"Konur";180
"2017Á4";" Grýtubakkahreppur";"Ísl. ríkisborgarar";340
"2017Á4";" Grýtubakkahreppur";"Erl. ríkisborgarar";35
"2017Á4";" Skútustaðahreppur";"Alls";500
"2017Á4";" Skútustaðahreppur";"Karlar";250
"2017Á4";" Skútustaðahreppur";"Konur";250
"2017Á4";" Skútustaðahreppur";"Ísl. ríkisborgarar";380
"2017Á4";" Skútustaðahreppur";"Erl. ríkisborgarar";120
"2017Á4";" Tjörneshreppur";"Alls";60
"2017Á4";" Tjörneshreppur";"Karlar";25
"2017Á4";" Tjörneshreppur";"Konur";30
"2017Á4";" Tjörneshreppur";"Ísl. ríkisborgarar";60
"2017Á4";" Tjörneshreppur";"Erl. ríkisborgarar";0
"2017Á4";" Þingeyjarsveit";"Alls";960
"2017Á4";" Þingeyjarsveit";"Karlar";550
"2017Á4";" Þingeyjarsveit";"Konur";410
"2017Á4";" Þingeyjarsveit";"Ísl. ríkisborgarar";830
"2017Á4";" Þingeyjarsveit";"Erl. ríkisborgarar";130
"2017Á4";" Svalbarðshreppur";"Alls";90
"2017Á4";" Svalbarðshreppur";"Karlar";50
"2017Á4";" Svalbarðshreppur";"Konur";40
"2017Á4";" Svalbarðshreppur";"Ísl. ríkisborgarar";90
"2017Á4";" Svalbarðshreppur";"Erl. ríkisborgarar";5
"2017Á4";" Langanesbyggð";"Alls";480
"2017Á4";" Langanesbyggð";"Karlar";270
"2017Á4";" Langanesbyggð";"Konur";210
"2017Á4";" Langanesbyggð";"Ísl. ríkisborgarar";400
"2017Á4";" Langanesbyggð";"Erl. ríkisborgarar";80
"2017Á4";" Seyðisfjarðarkaupstaður";"Alls";680
"2017Á4";" Seyðisfjarðarkaupstaður";"Karlar";350
"2017Á4";" Seyðisfjarðarkaupstaður";"Konur";330
"2017Á4";" Seyðisfjarðarkaupstaður";"Ísl. ríkisborgarar";610
"2017Á4";" Seyðisfjarðarkaupstaður";"Erl. ríkisborgarar";70
"2017Á4";" Fjarðabyggð";"Alls";4770
"2017Á4";" Fjarðabyggð";"Karlar";2540
"2017Á4";" Fjarðabyggð";"Konur";2240
"2017Á4";" Fjarðabyggð";"Ísl. ríkisborgarar";4140
"2017Á4";" Fjarðabyggð";"Erl. ríkisborgarar";630
"2017Á4";" Vopnafjarðarhreppur";"Alls";660
"2017Á4";" Vopnafjarðarhreppur";"Karlar";330
"2017Á4";" Vopnafjarðarhreppur";"Konur";330
"2017Á4";" Vopnafjarðarhreppur";"Ísl. ríkisborgarar";620
"2017Á4";" Vopnafjarðarhreppur";"Erl. ríkisborgarar";30
"2017Á4";" Fljótsdalshreppur";"Alls";80
"2017Á4";" Fljótsdalshreppur";"Karlar";45
"2017Á4";" Fljótsdalshreppur";"Konur";30
"2017Á4";" Fljótsdalshreppur";"Ísl. ríkisborgarar";70
"2017Á4";" Fljótsdalshreppur";"Erl. ríkisborgarar";5
"2017Á4";" Borgarfjarðarhreppur";"Alls";110
"2017Á4";" Borgarfjarðarhreppur";"Karlar";60
"2017Á4";" Borgarfjarðarhreppur";"Konur";50
"2017Á4";" Borgarfjarðarhreppur";"Ísl. ríkisborgarar";100
"2017Á4";" Borgarfjarðarhreppur";"Erl. ríkisborgarar";10
"2017Á4";" Breiðdalshreppur";"Alls";190
"2017Á4";" Breiðdalshreppur";"Karlar";110
"2017Á4";" Breiðdalshreppur";"Konur";80
"2017Á4";" Breiðdalshreppur";"Ísl. ríkisborgarar";170
"2017Á4";" Breiðdalshreppur";"Erl. ríkisborgarar";10
"2017Á4";" Djúpavogshreppur";"Alls";460
"2017Á4";" Djúpavogshreppur";"Karlar";250
"2017Á4";" Djúpavogshreppur";"Konur";210
"2017Á4";" Djúpavogshreppur";"Ísl. ríkisborgarar";400
"2017Á4";" Djúpavogshreppur";"Erl. ríkisborgarar";60
"2017Á4";" Fljótsdalshérað";"Alls";3540
"2017Á4";" Fljótsdalshérað";"Karlar";1810
"2017Á4";" Fljótsdalshérað";"Konur";1730
"2017Á4";" Fljótsdalshérað";"Ísl. ríkisborgarar";3310
"2017Á4";" Fljótsdalshérað";"Erl. ríkisborgarar";230
"2017Á4";" Sveitarfélagið Hornafjörður";"Alls";2300
"2017Á4";" Sveitarfélagið Hornafjörður";"Karlar";1210
"2017Á4";" Sveitarfélagið Hornafjörður";"Konur";1090
"2017Á4";" Sveitarfélagið Hornafjörður";"Ísl. ríkisborgarar";1940
"2017Á4";" Sveitarfélagið Hornafjörður";"Erl. ríkisborgarar";370
"2017Á4";" Vestmannaeyjabær";"Alls";4280
"2017Á4";" Vestmannaeyjabær";"Karlar";2230
"2017Á4";" Vestmannaeyjabær";"Konur";2050
"2017Á4";" Vestmannaeyjabær";"Ísl. ríkisborgarar";3960
"2017Á4";" Vestmannaeyjabær";"Erl. ríkisborgarar";330
"2017Á4";" Sveitarfélagið Árborg";"Alls";9000
"2017Á4";" Sveitarfélagið Árborg";"Karlar";4560
"2017Á4";" Sveitarfélagið Árborg";"Konur";4430
"2017Á4";" Sveitarfélagið Árborg";"Ísl. ríkisborgarar";8490
"2017Á4";" Sveitarfélagið Árborg";"Erl. ríkisborgarar";500
"2017Á4";" Mýrdalshreppur";"Alls";630
"2017Á4";" Mýrdalshreppur";"Karlar";330
"2017Á4";" Mýrdalshreppur";"Konur";300
"2017Á4";" Mýrdalshreppur";"Ísl. ríkisborgarar";410
"2017Á4";" Mýrdalshreppur";"Erl. ríkisborgarar";220
"2017Á4";" Skaftárhreppur";"Alls";560
"2017Á4";" Skaftárhreppur";"Karlar";300
"2017Á4";" Skaftárhreppur";"Konur";260
"2017Á4";" Skaftárhreppur";"Ísl. ríkisborgarar";430
"2017Á4";" Skaftárhreppur";"Erl. ríkisborgarar";130
"2017Á4";" Ásahreppur";"Alls";250
"2017Á4";" Ásahreppur";"Karlar";130
"2017Á4";" Ásahreppur";"Konur";120
"2017Á4";" Ásahreppur";"Ísl. ríkisborgarar";190
"2017Á4";" Ásahreppur";"Erl. ríkisborgarar";60
"2017Á4";" Rangárþing eystra";"Alls";1800
"2017Á4";" Rangárþing eystra";"Karlar";940
"2017Á4";" Rangárþing eystra";"Konur";860
"2017Á4";" Rangárþing eystra";"Ísl. ríkisborgarar";1500
"2017Á4";" Rangárþing eystra";"Erl. ríkisborgarar";310
"2017Á4";" Rangárþing ytra";"Alls";1610
"2017Á4";" Rangárþing ytra";"Karlar";800
"2017Á4";" Rangárþing ytra";"Konur";810
"2017Á4";" Rangárþing ytra";"Ísl. ríkisborgarar";1400
"2017Á4";" Rangárþing ytra";"Erl. ríkisborgarar";210
"2017Á4";" Hrunamannahreppur";"Alls";770
"2017Á4";" Hrunamannahreppur";"Karlar";420
"2017Á4";" Hrunamannahreppur";"Konur";360
"2017Á4";" Hrunamannahreppur";"Ísl. ríkisborgarar";620
"2017Á4";" Hrunamannahreppur";"Erl. ríkisborgarar";150
"2017Á4";" Hveragerðisbær";"Alls";2560
"2017Á4";" Hveragerðisbær";"Karlar";1290
"2017Á4";" Hveragerðisbær";"Konur";1270
"2017Á4";" Hveragerðisbær";"Ísl. ríkisborgarar";2430
"2017Á4";" Hveragerðisbær";"Erl. ríkisborgarar";130
"2017Á4";" Sveitarfélagið Ölfus";"Alls";2110
"2017Á4";" Sveitarfélagið Ölfus";"Karlar";1120
"2017Á4";" Sveitarfélagið Ölfus";"Konur";990
"2017Á4";" Sveitarfélagið Ölfus";"Ísl. ríkisborgarar";1780
"2017Á4";" Sveitarfélagið Ölfus";"Erl. ríkisborgarar";330
"2017Á4";" Grímsnes- og Grafningshreppur";"Alls";480
"2017Á4";" Grímsnes- og Grafningshreppur";"Karlar";260
"2017Á4";" Grímsnes- og Grafningshreppur";"Konur";220
"2017Á4";" Grímsnes- og Grafningshreppur";"Ísl. ríkisborgarar";410
"2017Á4";" Grímsnes- og Grafningshreppur";"Erl. ríkisborgarar";70
"2017Á4";" Skeiða- og Gnúpverjahreppur";"Alls";690
"2017Á4";" Skeiða- og Gnúpverjahreppur";"Karlar";420
"2017Á4";" Skeiða- og Gnúpverjahreppur";"Konur";280
"2017Á4";" Skeiða- og Gnúpverjahreppur";"Ísl. ríkisborgarar";490
"2017Á4";" Skeiða- og Gnúpverjahreppur";"Erl. ríkisborgarar";200
